"sect","cell","slot","disc","elem","index","doorsid","model","essname","len[mm]","r[mm]","s,s[mm]","MCS,s,x[mm]","MCS,s,y[mm]","MCS,s,z[mm]","s,m[mm]","MCS,m,x[mm]","MCS,m,y[mm]","MCS,m,z[mm]","s,e[mm]","MCS,e,x[mm]","MCS,e,y[mm]","MCS,e,z[mm]","TCS,s,x[mm]","TCS,s,y[mm]","TCS,s,z[mm]","TCS,m,x[mm]","TCS,m,y[mm]","TCS,m,z[mm]","TCS,e,x[mm]","TCS,e,y[mm]","TCS,e,z[mm]"
"HBL","210","LWU","PBI","BLM","004","BLM2","nBLM","HBL-210LWU:PBI-BLM-004",0.0,50.0,354790.118,0.0,0.0,354790.118,354790.118,0.0,0.0,354790.118,354790.118,0.0,0.0,354790.118,0.0,-4500.0,-247837.036,0.0,-4500.0,-247837.036,0.0,-4500.0,-247837.036
"HBL","210","Crm","PBI","BLM","001","BLM1","ICBLM","HBL-210Crm:PBI-BLM-001",0.0,50.0,354790.118,0.0,0.0,354790.118,354790.118,0.0,0.0,354790.118,354790.118,0.0,0.0,354790.118,0.0,-4500.0,-247837.036,0.0,-4500.0,-247837.036,0.0,-4500.0,-247837.036
"HBL","210","Crm","","Drf","001","","","",293.8,50.0314,354790.118,0.0,0.0,354790.118,354937.018,0.0,0.0,354937.018,355083.918,0.0,0.0,355083.918,0.0,-4500.0,-247837.036,0.0,-4500.0,-247690.136,0.0,-4500.0,-247543.236
"HBL","210","Crm","EMR","Cav","001","","","HBL-210Crm:EMR-Cav-001",1500.0,80.0,355083.918,0.0,0.0,355083.918,355833.918,0.0,0.0,355833.918,356583.918,0.0,0.0,356583.918,0.0,-4500.0,-247543.236,0.0,-4500.0,-246793.236,0.0,-4500.0,-246043.236
"HBL","210","Crm","EMR","Cav","002","","","HBL-210Crm:EMR-Cav-002",1500.0,80.0,356583.918,0.0,0.0,356583.918,357333.918,0.0,0.0,357333.918,358083.918,0.0,0.0,358083.918,0.0,-4500.0,-246043.236,0.0,-4500.0,-245293.236,0.0,-4500.0,-244543.236
"HBL","210","Crm","EMR","Cav","003","","","HBL-210Crm:EMR-Cav-003",1500.0,80.0,358083.918,0.0,0.0,358083.918,358833.918,0.0,0.0,358833.918,359583.918,0.0,0.0,359583.918,0.0,-4500.0,-244543.236,0.0,-4500.0,-243793.236,0.0,-4500.0,-243043.236
"HBL","210","Crm","EMR","Cav","004","","","HBL-210Crm:EMR-Cav-004",1500.0,80.0,359583.918,0.0,0.0,359583.918,360333.918,0.0,0.0,360333.918,361083.918,0.0,0.0,361083.918,0.0,-4500.0,-243043.236,0.0,-4500.0,-242293.236,0.0,-4500.0,-241543.236
"HBL","210","Crm","","Drf","002","","","",293.8,50.0314,361083.918,0.0,0.0,361083.918,361230.818,0.0,0.0,361230.818,361377.718,0.0,0.0,361377.718,0.0,-4500.0,-241543.236,0.0,-4500.0,-241396.336,0.0,-4500.0,-241249.436
"HEBT","010","LWU","","Drf","001","","","",251.2,50.0,361377.718,0.0,0.0,361377.718,361503.318,0.0,0.0,361503.318,361628.918,0.0,0.0,361628.918,0.0,-4500.0,-241249.436,0.0,-4500.0,-241123.836,0.0,-4500.0,-240998.236
"HEBT","010","LWU","PBI","BLM","001","BLM1","ICBLM","HEBT-010LWU:PBI-BLM-001",0.0,50.0,361628.918,0.0,0.0,361628.918,361628.918,0.0,0.0,361628.918,361628.918,0.0,0.0,361628.918,0.0,-4500.0,-240998.236,0.0,-4500.0,-240998.236,0.0,-4500.0,-240998.236
"HEBT","010","LWU","BMD","QH","001","","","HEBT-010LWU:BMD-QH-001",350.0,50.0,361628.918,0.0,0.0,361628.918,361803.918,0.0,0.0,361803.918,361978.918,0.0,0.0,361978.918,0.0,-4500.0,-240998.236,0.0,-4500.0,-240823.236,0.0,-4500.0,-240648.236
"HEBT","010","LWU","","Drf","002","","","",39.8,50.0,361978.918,0.0,0.0,361978.918,361998.818,0.0,0.0,361998.818,362018.718,0.0,0.0,362018.718,0.0,-4500.0,-240648.236,0.0,-4500.0,-240628.336,0.0,-4500.0,-240608.436
"HEBT","010","LWU","PBI","BPM","001","BPM6","BPM","HEBT-010LWU:PBI-BPM-001",0.0,50.0,362018.718,0.0,0.0,362018.718,362018.718,0.0,0.0,362018.718,362018.718,0.0,0.0,362018.718,0.0,-4500.0,-240608.436,0.0,-4500.0,-240608.436,0.0,-4500.0,-240608.436
"HEBT","010","LWU","","Drf","003","","","",82.2,50.0,362018.718,0.0,0.0,362018.718,362059.818,0.0,0.0,362059.818,362100.918,0.0,0.0,362100.918,0.0,-4500.0,-240608.436,0.0,-4500.0,-240567.336,0.0,-4500.0,-240526.236
"HEBT","010","LWU","BMD","CX","001","","","HEBT-010LWU:BMD-CX-001",0.0,50.0,362100.918,0.0,0.0,362100.918,362100.918,0.0,0.0,362100.918,362100.918,0.0,0.0,362100.918,0.0,-4500.0,-240526.236,0.0,-4500.0,-240526.236,0.0,-4500.0,-240526.236
"HEBT","010","LWU","","Drf","004","","","",109.278,50.0,362100.918,0.0,0.0,362100.918,362155.557,0.0,0.0,362155.557,362210.196,0.0,0.0,362210.196,0.0,-4500.0,-240526.236,0.0,-4500.0,-240471.597,0.0,-4500.0,-240416.958
"HEBT","010","LWU","PBI","BCM","001","BCM8","BCM","HEBT-010LWU:PBI-BCM-001",0.0,50.0,362210.196,0.0,0.0,362210.196,362210.196,0.0,0.0,362210.196,362210.196,0.0,0.0,362210.196,0.0,-4500.0,-240416.958,0.0,-4500.0,-240416.958,0.0,-4500.0,-240416.958
"HEBT","010","LWU","","Drf","005","","","",498.722,50.0,362210.196,0.0,0.0,362210.196,362459.557,0.0,0.0,362459.557,362708.918,0.0,0.0,362708.918,0.0,-4500.0,-240416.958,0.0,-4500.0,-240167.597,0.0,-4500.0,-239918.236
"HEBT","010","LWU","BMD","QV","001","","","HEBT-010LWU:BMD-QV-001",350.0,50.0,362708.918,0.0,0.0,362708.918,362883.918,0.0,0.0,362883.918,363058.918,0.0,0.0,363058.918,0.0,-4500.0,-239918.236,0.0,-4500.0,-239743.236,0.0,-4500.0,-239568.236
"HEBT","010","LWU","","Drf","006","","","",251.2,50.0,363058.918,0.0,0.0,363058.918,363184.518,0.0,0.0,363184.518,363310.118,0.0,0.0,363310.118,0.0,-4500.0,-239568.236,0.0,-4500.0,-239442.636,0.0,-4500.0,-239317.036
"HEBT","010","LWU","PBI","BLM","002","BLM1","ICBLM","HEBT-010LWU:PBI-BLM-002",0.0,50.0,363310.118,0.0,0.0,363310.118,363310.118,0.0,0.0,363310.118,363310.118,0.0,0.0,363310.118,0.0,-4500.0,-239317.036,0.0,-4500.0,-239317.036,0.0,-4500.0,-239317.036
"HEBT","010","LWU","PBI","BLM","003","BLM1","ICBLM","HEBT-010LWU:PBI-BLM-003",0.0,50.0,363310.118,0.0,0.0,363310.118,363310.118,0.0,0.0,363310.118,363310.118,0.0,0.0,363310.118,0.0,-4500.0,-239317.036,0.0,-4500.0,-239317.036,0.0,-4500.0,-239317.036
"HEBT","010","Drf","","Drf","001","","","",1646.9,50.0,363310.118,0.0,0.0,363310.118,364133.568,0.0,0.0,364133.568,364957.018,0.0,0.0,364957.018,0.0,-4500.0,-239317.036,0.0,-4500.0,-238493.586,0.0,-4500.0,-237670.136
"HEBT","010","Drf","","Drf","002","","","",1646.9,50.0,364957.018,0.0,0.0,364957.018,365780.468,0.0,0.0,365780.468,366603.918,0.0,0.0,366603.918,0.0,-4500.0,-237670.136,0.0,-4500.0,-236846.686,0.0,-4500.0,-236023.236
"HEBT","010","Drf","","Drf","003","","","",1646.9,50.0,366603.918,0.0,0.0,366603.918,367427.368,0.0,0.0,367427.368,368250.818,0.0,0.0,368250.818,0.0,-4500.0,-236023.236,0.0,-4500.0,-235199.786,0.0,-4500.0,-234376.336
"HEBT","010","Drf","","Drf","004","","","",1646.9,50.0,368250.818,0.0,0.0,368250.818,369074.268,0.0,0.0,369074.268,369897.718,0.0,0.0,369897.718,0.0,-4500.0,-234376.336,0.0,-4500.0,-233552.886,0.0,-4500.0,-232729.436
"HEBT","020","LWU","","Drf","001","","","",251.2,50.0,369897.718,0.0,0.0,369897.718,370023.318,0.0,0.0,370023.318,370148.918,0.0,0.0,370148.918,0.0,-4500.0,-232729.436,0.0,-4500.0,-232603.836,0.0,-4500.0,-232478.236
"HEBT","020","LWU","BMD","QH","001","","","HEBT-020LWU:BMD-QH-001",350.0,50.0,370148.918,0.0,0.0,370148.918,370323.918,0.0,0.0,370323.918,370498.918,0.0,0.0,370498.918,0.0,-4500.0,-232478.236,0.0,-4500.0,-232303.236,0.0,-4500.0,-232128.236
"HEBT","020","LWU","","Drf","002","","","",608.0,50.0,370498.918,0.0,0.0,370498.918,370802.918,0.0,0.0,370802.918,371106.918,0.0,0.0,371106.918,0.0,-4500.0,-232128.236,0.0,-4500.0,-231824.236,0.0,-4500.0,-231520.236
"HEBT","020","LWU","BMD","CX","001","","","HEBT-020LWU:BMD-CX-001",0.0,50.0,371106.918,0.0,0.0,371106.918,371106.918,0.0,0.0,371106.918,371106.918,0.0,0.0,371106.918,0.0,-4500.0,-231520.236,0.0,-4500.0,-231520.236,0.0,-4500.0,-231520.236
"HEBT","020","LWU","","Drf","003","","","",82.2,50.0,371106.918,0.0,0.0,371106.918,371148.018,0.0,0.0,371148.018,371189.118,0.0,0.0,371189.118,0.0,-4500.0,-231520.236,0.0,-4500.0,-231479.136,0.0,-4500.0,-231438.036
"HEBT","020","LWU","PBI","BPM","001","BPM6","BPM","HEBT-020LWU:PBI-BPM-001",0.0,50.0,371189.118,0.0,0.0,371189.118,371189.118,0.0,0.0,371189.118,371189.118,0.0,0.0,371189.118,0.0,-4500.0,-231438.036,0.0,-4500.0,-231438.036,0.0,-4500.0,-231438.036
"HEBT","020","LWU","","Drf","004","","","",39.8,50.0,371189.118,0.0,0.0,371189.118,371209.018,0.0,0.0,371209.018,371228.918,0.0,0.0,371228.918,0.0,-4500.0,-231438.036,0.0,-4500.0,-231418.136,0.0,-4500.0,-231398.236
"HEBT","020","LWU","BMD","QV","001","","","HEBT-020LWU:BMD-QV-001",350.0,50.0,371228.918,0.0,0.0,371228.918,371403.918,0.0,0.0,371403.918,371578.918,0.0,0.0,371578.918,0.0,-4500.0,-231398.236,0.0,-4500.0,-231223.236,0.0,-4500.0,-231048.236
"HEBT","020","LWU","PBI","BLM","001","BLM1","ICBLM","HEBT-020LWU:PBI-BLM-001",0.0,50.0,371578.918,0.0,0.0,371578.918,371578.918,0.0,0.0,371578.918,371578.918,0.0,0.0,371578.918,0.0,-4500.0,-231048.236,0.0,-4500.0,-231048.236,0.0,-4500.0,-231048.236
"HEBT","020","LWU","","Drf","005","","","",251.2,50.0,371578.918,0.0,0.0,371578.918,371704.518,0.0,0.0,371704.518,371830.118,0.0,0.0,371830.118,0.0,-4500.0,-231048.236,0.0,-4500.0,-230922.636,0.0,-4500.0,-230797.036
"HEBT","020","LWU","PBI","BLM","002","BLM1","ICBLM","HEBT-020LWU:PBI-BLM-002",0.0,50.0,371830.118,0.0,0.0,371830.118,371830.118,0.0,0.0,371830.118,371830.118,0.0,0.0,371830.118,0.0,-4500.0,-230797.036,0.0,-4500.0,-230797.036,0.0,-4500.0,-230797.036
"HEBT","020","LWU","PBI","BLM","003","BLM1","ICBLM","HEBT-020LWU:PBI-BLM-003",0.0,50.0,371830.118,0.0,0.0,371830.118,371830.118,0.0,0.0,371830.118,371830.118,0.0,0.0,371830.118,0.0,-4500.0,-230797.036,0.0,-4500.0,-230797.036,0.0,-4500.0,-230797.036
"HEBT","020","Drf","","Drf","001","","","",1646.9,50.0,371830.118,0.0,0.0,371830.118,372653.568,0.0,0.0,372653.568,373477.018,0.0,0.0,373477.018,0.0,-4500.0,-230797.036,0.0,-4500.0,-229973.586,0.0,-4500.0,-229150.136
"HEBT","020","Drf","","Drf","002","","","",1646.9,50.0,373477.018,0.0,0.0,373477.018,374300.468,0.0,0.0,374300.468,375123.918,0.0,0.0,375123.918,0.0,-4500.0,-229150.136,0.0,-4500.0,-228326.686,0.0,-4500.0,-227503.236
"HEBT","020","Drf","","Drf","003","","","",1646.9,50.0,375123.918,0.0,0.0,375123.918,375947.368,0.0,0.0,375947.368,376770.818,0.0,0.0,376770.818,0.0,-4500.0,-227503.236,0.0,-4500.0,-226679.786,0.0,-4500.0,-225856.336
"HEBT","020","Drf","","Drf","004","","","",1646.9,50.0,376770.818,0.0,0.0,376770.818,377594.268,0.0,0.0,377594.268,378417.718,0.0,0.0,378417.718,0.0,-4500.0,-225856.336,0.0,-4500.0,-225032.886,0.0,-4500.0,-224209.436
"HEBT","030","LWU","","Drf","001","","","",251.2,50.0,378417.718,0.0,0.0,378417.718,378543.318,0.0,0.0,378543.318,378668.918,0.0,0.0,378668.918,0.0,-4500.0,-224209.436,0.0,-4500.0,-224083.836,0.0,-4500.0,-223958.236
"HEBT","030","LWU","BMD","QH","001","","","HEBT-030LWU:BMD-QH-001",350.0,50.0,378668.918,0.0,0.0,378668.918,378843.918,0.0,0.0,378843.918,379018.918,0.0,0.0,379018.918,0.0,-4500.0,-223958.236,0.0,-4500.0,-223783.236,0.0,-4500.0,-223608.236
"HEBT","030","LWU","","Drf","002","","","",39.8,50.0,379018.918,0.0,0.0,379018.918,379038.818,0.0,0.0,379038.818,379058.718,0.0,0.0,379058.718,0.0,-4500.0,-223608.236,0.0,-4500.0,-223588.336,0.0,-4500.0,-223568.436
"HEBT","030","LWU","PBI","BPM","001","BPM6","BPM","HEBT-030LWU:PBI-BPM-001",0.0,50.0,379058.718,0.0,0.0,379058.718,379058.718,0.0,0.0,379058.718,379058.718,0.0,0.0,379058.718,0.0,-4500.0,-223568.436,0.0,-4500.0,-223568.436,0.0,-4500.0,-223568.436
"HEBT","030","LWU","","Drf","003","","","",82.2,50.0,379058.718,0.0,0.0,379058.718,379099.818,0.0,0.0,379099.818,379140.918,0.0,0.0,379140.918,0.0,-4500.0,-223568.436,0.0,-4500.0,-223527.336,0.0,-4500.0,-223486.236
"HEBT","030","LWU","BMD","CX","001","","","HEBT-030LWU:BMD-CX-001",0.0,50.0,379140.918,0.0,0.0,379140.918,379140.918,0.0,0.0,379140.918,379140.918,0.0,0.0,379140.918,0.0,-4500.0,-223486.236,0.0,-4500.0,-223486.236,0.0,-4500.0,-223486.236
"HEBT","030","LWU","","Drf","004","","","",608.0,50.0,379140.918,0.0,0.0,379140.918,379444.918,0.0,0.0,379444.918,379748.918,0.0,0.0,379748.918,0.0,-4500.0,-223486.236,0.0,-4500.0,-223182.236,0.0,-4500.0,-222878.236
"HEBT","030","LWU","BMD","QV","001","","","HEBT-030LWU:BMD-QV-001",350.0,50.0,379748.918,0.0,0.0,379748.918,379923.918,0.0,0.0,379923.918,380098.918,0.0,0.0,380098.918,0.0,-4500.0,-222878.236,0.0,-4500.0,-222703.236,0.0,-4500.0,-222528.236
"HEBT","030","LWU","PBI","BLM","001","BLM1","ICBLM","HEBT-030LWU:PBI-BLM-001",0.0,50.0,380098.918,0.0,0.0,380098.918,380098.918,0.0,0.0,380098.918,380098.918,0.0,0.0,380098.918,0.0,-4500.0,-222528.236,0.0,-4500.0,-222528.236,0.0,-4500.0,-222528.236
"HEBT","030","LWU","","Drf","005","","","",251.2,50.0,380098.918,0.0,0.0,380098.918,380224.518,0.0,0.0,380224.518,380350.118,0.0,0.0,380350.118,0.0,-4500.0,-222528.236,0.0,-4500.0,-222402.636,0.0,-4500.0,-222277.036
"HEBT","030","LWU","PBI","BLM","002","BLM1","ICBLM","HEBT-030LWU:PBI-BLM-002",0.0,50.0,380350.118,0.0,0.0,380350.118,380350.118,0.0,0.0,380350.118,380350.118,0.0,0.0,380350.118,0.0,-4500.0,-222277.036,0.0,-4500.0,-222277.036,0.0,-4500.0,-222277.036
"HEBT","030","LWU","PBI","BLM","003","BLM1","ICBLM","HEBT-030LWU:PBI-BLM-003",0.0,50.0,380350.118,0.0,0.0,380350.118,380350.118,0.0,0.0,380350.118,380350.118,0.0,0.0,380350.118,0.0,-4500.0,-222277.036,0.0,-4500.0,-222277.036,0.0,-4500.0,-222277.036
"HEBT","030","Drf","","Drf","001","","","",1646.9,50.0,380350.118,0.0,0.0,380350.118,381173.568,0.0,0.0,381173.568,381997.018,0.0,0.0,381997.018,0.0,-4500.0,-222277.036,0.0,-4500.0,-221453.586,0.0,-4500.0,-220630.136
"HEBT","030","Drf","","Drf","002","","","",1646.9,50.0,381997.018,0.0,0.0,381997.018,382820.468,0.0,0.0,382820.468,383643.918,0.0,0.0,383643.918,0.0,-4500.0,-220630.136,0.0,-4500.0,-219806.686,0.0,-4500.0,-218983.236
"HEBT","030","Drf","","Drf","003","","","",1646.9,50.0,383643.918,0.0,0.0,383643.918,384467.368,0.0,0.0,384467.368,385290.818,0.0,0.0,385290.818,0.0,-4500.0,-218983.236,0.0,-4500.0,-218159.786,0.0,-4500.0,-217336.336
"HEBT","030","Drf","","Drf","004","","","",1646.9,50.0,385290.818,0.0,0.0,385290.818,386114.268,0.0,0.0,386114.268,386937.718,0.0,0.0,386937.718,0.0,-4500.0,-217336.336,0.0,-4500.0,-216512.886,0.0,-4500.0,-215689.436
"HEBT","040","LWU","","Drf","001","","","",251.2,50.0,386937.718,0.0,0.0,386937.718,387063.318,0.0,0.0,387063.318,387188.918,0.0,0.0,387188.918,0.0,-4500.0,-215689.436,0.0,-4500.0,-215563.836,0.0,-4500.0,-215438.236
"HEBT","040","LWU","BMD","QH","001","","","HEBT-040LWU:BMD-QH-001",350.0,50.0,387188.918,0.0,0.0,387188.918,387363.918,0.0,0.0,387363.918,387538.918,0.0,0.0,387538.918,0.0,-4500.0,-215438.236,0.0,-4500.0,-215263.236,0.0,-4500.0,-215088.236
"HEBT","040","LWU","","Drf","002","","","",608.0,50.0,387538.918,0.0,0.0,387538.918,387842.918,0.0,0.0,387842.918,388146.918,0.0,0.0,388146.918,0.0,-4500.0,-215088.236,0.0,-4500.0,-214784.236,0.0,-4500.0,-214480.236
"HEBT","040","LWU","BMD","CX","001","","","HEBT-040LWU:BMD-CX-001",0.0,50.0,388146.918,0.0,0.0,388146.918,388146.918,0.0,0.0,388146.918,388146.918,0.0,0.0,388146.918,0.0,-4500.0,-214480.236,0.0,-4500.0,-214480.236,0.0,-4500.0,-214480.236
"HEBT","040","LWU","","Drf","003","","","",82.2,50.0,388146.918,0.0,0.0,388146.918,388188.018,0.0,0.0,388188.018,388229.118,0.0,0.0,388229.118,0.0,-4500.0,-214480.236,0.0,-4500.0,-214439.136,0.0,-4500.0,-214398.036
"HEBT","040","LWU","PBI","BPM","001","BPM6","BPM","HEBT-040LWU:PBI-BPM-001",0.0,50.0,388229.118,0.0,0.0,388229.118,388229.118,0.0,0.0,388229.118,388229.118,0.0,0.0,388229.118,0.0,-4500.0,-214398.036,0.0,-4500.0,-214398.036,0.0,-4500.0,-214398.036
"HEBT","040","LWU","","Drf","004","","","",39.8,50.0,388229.118,0.0,0.0,388229.118,388249.018,0.0,0.0,388249.018,388268.918,0.0,0.0,388268.918,0.0,-4500.0,-214398.036,0.0,-4500.0,-214378.136,0.0,-4500.0,-214358.236
"HEBT","040","LWU","BMD","QV","001","","","HEBT-040LWU:BMD-QV-001",350.0,50.0,388268.918,0.0,0.0,388268.918,388443.918,0.0,0.0,388443.918,388618.918,0.0,0.0,388618.918,0.0,-4500.0,-214358.236,0.0,-4500.0,-214183.236,0.0,-4500.0,-214008.236
"HEBT","040","LWU","PBI","BLM","001","BLM1","ICBLM","HEBT-040LWU:PBI-BLM-001",0.0,50.0,388618.918,0.0,0.0,388618.918,388618.918,0.0,0.0,388618.918,388618.918,0.0,0.0,388618.918,0.0,-4500.0,-214008.236,0.0,-4500.0,-214008.236,0.0,-4500.0,-214008.236
"HEBT","040","LWU","","Drf","005","","","",251.2,50.0,388618.918,0.0,0.0,388618.918,388744.518,0.0,0.0,388744.518,388870.118,0.0,0.0,388870.118,0.0,-4500.0,-214008.236,0.0,-4500.0,-213882.636,0.0,-4500.0,-213757.036
"HEBT","040","LWU","PBI","BLM","002","BLM1","ICBLM","HEBT-040LWU:PBI-BLM-002",0.0,50.0,388870.118,0.0,0.0,388870.118,388870.118,0.0,0.0,388870.118,388870.118,0.0,0.0,388870.118,0.0,-4500.0,-213757.036,0.0,-4500.0,-213757.036,0.0,-4500.0,-213757.036
"HEBT","040","LWU","PBI","BLM","003","BLM1","ICBLM","HEBT-040LWU:PBI-BLM-003",0.0,50.0,388870.118,0.0,0.0,388870.118,388870.118,0.0,0.0,388870.118,388870.118,0.0,0.0,388870.118,0.0,-4500.0,-213757.036,0.0,-4500.0,-213757.036,0.0,-4500.0,-213757.036
"HEBT","040","Drf","","Drf","001","","","",1646.9,50.0,388870.118,0.0,0.0,388870.118,389693.568,0.0,0.0,389693.568,390517.018,0.0,0.0,390517.018,0.0,-4500.0,-213757.036,0.0,-4500.0,-212933.586,0.0,-4500.0,-212110.136
"HEBT","040","Drf","","Drf","002","","","",1646.9,50.0,390517.018,0.0,0.0,390517.018,391340.468,0.0,0.0,391340.468,392163.918,0.0,0.0,392163.918,0.0,-4500.0,-212110.136,0.0,-4500.0,-211286.686,0.0,-4500.0,-210463.236
"HEBT","040","Drf","","Drf","003","","","",1646.9,50.0,392163.918,0.0,0.0,392163.918,392987.368,0.0,0.0,392987.368,393810.818,0.0,0.0,393810.818,0.0,-4500.0,-210463.236,0.0,-4500.0,-209639.786,0.0,-4500.0,-208816.336
"HEBT","040","Drf","","Drf","004","","","",1646.9,50.0,393810.818,0.0,0.0,393810.818,394634.268,0.0,0.0,394634.268,395457.718,0.0,0.0,395457.718,0.0,-4500.0,-208816.336,0.0,-4500.0,-207992.886,0.0,-4500.0,-207169.436
"HEBT","050","LWU","","Drf","001","","","",251.2,50.0,395457.718,0.0,0.0,395457.718,395583.318,0.0,0.0,395583.318,395708.918,0.0,0.0,395708.918,0.0,-4500.0,-207169.436,0.0,-4500.0,-207043.836,0.0,-4500.0,-206918.236
"HEBT","050","LWU","BMD","QH","001","","","HEBT-050LWU:BMD-QH-001",350.0,50.0,395708.918,0.0,0.0,395708.918,395883.918,0.0,0.0,395883.918,396058.918,0.0,0.0,396058.918,0.0,-4500.0,-206918.236,0.0,-4500.0,-206743.236,0.0,-4500.0,-206568.236
"HEBT","050","LWU","","Drf","002","","","",39.8,50.0,396058.918,0.0,0.0,396058.918,396078.818,0.0,0.0,396078.818,396098.718,0.0,0.0,396098.718,0.0,-4500.0,-206568.236,0.0,-4500.0,-206548.336,0.0,-4500.0,-206528.436
"HEBT","050","LWU","PBI","BPM","001","BPM6","BPM","HEBT-050LWU:PBI-BPM-001",0.0,50.0,396098.718,0.0,0.0,396098.718,396098.718,0.0,0.0,396098.718,396098.718,0.0,0.0,396098.718,0.0,-4500.0,-206528.436,0.0,-4500.0,-206528.436,0.0,-4500.0,-206528.436
"HEBT","050","LWU","","Drf","003","","","",82.2,50.0,396098.718,0.0,0.0,396098.718,396139.818,0.0,0.0,396139.818,396180.918,0.0,0.0,396180.918,0.0,-4500.0,-206528.436,0.0,-4500.0,-206487.336,0.0,-4500.0,-206446.236
"HEBT","050","LWU","BMD","CX","001","","","HEBT-050LWU:BMD-CX-001",0.0,50.0,396180.918,0.0,0.0,396180.918,396180.918,0.0,0.0,396180.918,396180.918,0.0,0.0,396180.918,0.0,-4500.0,-206446.236,0.0,-4500.0,-206446.236,0.0,-4500.0,-206446.236
"HEBT","050","LWU","","Drf","004","","","",608.0,50.0,396180.918,0.0,0.0,396180.918,396484.918,0.0,0.0,396484.918,396788.918,0.0,0.0,396788.918,0.0,-4500.0,-206446.236,0.0,-4500.0,-206142.236,0.0,-4500.0,-205838.236
"HEBT","050","LWU","BMD","QV","001","","","HEBT-050LWU:BMD-QV-001",350.0,50.0,396788.918,0.0,0.0,396788.918,396963.918,0.0,0.0,396963.918,397138.918,0.0,0.0,397138.918,0.0,-4500.0,-205838.236,0.0,-4500.0,-205663.236,0.0,-4500.0,-205488.236
"HEBT","050","LWU","PBI","BLM","001","BLM1","ICBLM","HEBT-050LWU:PBI-BLM-001",0.0,50.0,397138.918,0.0,0.0,397138.918,397138.918,0.0,0.0,397138.918,397138.918,0.0,0.0,397138.918,0.0,-4500.0,-205488.236,0.0,-4500.0,-205488.236,0.0,-4500.0,-205488.236
"HEBT","050","LWU","","Drf","005","","","",251.2,50.0,397138.918,0.0,0.0,397138.918,397264.518,0.0,0.0,397264.518,397390.118,0.0,0.0,397390.118,0.0,-4500.0,-205488.236,0.0,-4500.0,-205362.636,0.0,-4500.0,-205237.036
"HEBT","050","LWU","PBI","BLM","002","BLM1","ICBLM","HEBT-050LWU:PBI-BLM-002",0.0,50.0,397390.118,0.0,0.0,397390.118,397390.118,0.0,0.0,397390.118,397390.118,0.0,0.0,397390.118,0.0,-4500.0,-205237.036,0.0,-4500.0,-205237.036,0.0,-4500.0,-205237.036
"HEBT","050","LWU","PBI","BLM","003","BLM1","ICBLM","HEBT-050LWU:PBI-BLM-003",0.0,50.0,397390.118,0.0,0.0,397390.118,397390.118,0.0,0.0,397390.118,397390.118,0.0,0.0,397390.118,0.0,-4500.0,-205237.036,0.0,-4500.0,-205237.036,0.0,-4500.0,-205237.036
"HEBT","050","Drf","","Drf","001","","","",1646.9,50.0,397390.118,0.0,0.0,397390.118,398213.568,0.0,0.0,398213.568,399037.018,0.0,0.0,399037.018,0.0,-4500.0,-205237.036,0.0,-4500.0,-204413.586,0.0,-4500.0,-203590.136
"HEBT","050","Drf","","Drf","002","","","",1646.9,50.0,399037.018,0.0,0.0,399037.018,399860.468,0.0,0.0,399860.468,400683.918,0.0,0.0,400683.918,0.0,-4500.0,-203590.136,0.0,-4500.0,-202766.686,0.0,-4500.0,-201943.236
"HEBT","050","Drf","","Drf","003","","","",1646.9,50.0,400683.918,0.0,0.0,400683.918,401507.368,0.0,0.0,401507.368,402330.818,0.0,0.0,402330.818,0.0,-4500.0,-201943.236,0.0,-4500.0,-201119.786,0.0,-4500.0,-200296.336
"HEBT","050","Drf","","Drf","004","","","",1646.9,50.0,402330.818,0.0,0.0,402330.818,403154.268,0.0,0.0,403154.268,403977.718,0.0,0.0,403977.718,0.0,-4500.0,-200296.336,0.0,-4500.0,-199472.886,0.0,-4500.0,-198649.436
"HEBT","060","LWU","","Drf","001","","","",251.2,50.0,403977.718,0.0,0.0,403977.718,404103.318,0.0,0.0,404103.318,404228.918,0.0,0.0,404228.918,0.0,-4500.0,-198649.436,0.0,-4500.0,-198523.836,0.0,-4500.0,-198398.236
"HEBT","060","LWU","BMD","QH","001","","","HEBT-060LWU:BMD-QH-001",350.0,50.0,404228.918,0.0,0.0,404228.918,404403.918,0.0,0.0,404403.918,404578.918,0.0,0.0,404578.918,0.0,-4500.0,-198398.236,0.0,-4500.0,-198223.236,0.0,-4500.0,-198048.236
"HEBT","060","LWU","","Drf","002","","","",608.0,50.0,404578.918,0.0,0.0,404578.918,404882.918,0.0,0.0,404882.918,405186.918,0.0,0.0,405186.918,0.0,-4500.0,-198048.236,0.0,-4500.0,-197744.236,0.0,-4500.0,-197440.236
"HEBT","060","LWU","BMD","CX","001","","","HEBT-060LWU:BMD-CX-001",0.0,50.0,405186.918,0.0,0.0,405186.918,405186.918,0.0,0.0,405186.918,405186.918,0.0,0.0,405186.918,0.0,-4500.0,-197440.236,0.0,-4500.0,-197440.236,0.0,-4500.0,-197440.236
"HEBT","060","LWU","","Drf","003","","","",82.2,50.0,405186.918,0.0,0.0,405186.918,405228.018,0.0,0.0,405228.018,405269.118,0.0,0.0,405269.118,0.0,-4500.0,-197440.236,0.0,-4500.0,-197399.136,0.0,-4500.0,-197358.036
